path	repo	reason	created_or_modified_by_lane	commit_hash
src/index_tools/structure/corpus.py	index-retriever-mcp-server	W28E-603 Phase 2-5 extraction/corpus/templates	yes	97e7848cd23510b46cf0aa9c80dddacde46cb6ff
src/index_tools/structure/templates.py	index-retriever-mcp-server	W28E-603 Phase 2-5 extraction/corpus/templates	yes	97e7848cd23510b46cf0aa9c80dddacde46cb6ff
src/index_tools/structure/corpus_models.py	index-retriever-mcp-server	W28E-603 Phase 2-5 extraction/corpus/templates	yes	97e7848cd23510b46cf0aa9c80dddacde46cb6ff
src/index_tools/structure/corpus_repository.py	index-retriever-mcp-server	W28E-603 Phase 2-5 extraction/corpus/templates	yes	97e7848cd23510b46cf0aa9c80dddacde46cb6ff
src/index_tools/db/corpus_models.py	index-retriever-mcp-server	W28E-603 Phase 2-5 extraction/corpus/templates	yes	97e7848cd23510b46cf0aa9c80dddacde46cb6ff
database/migrations/cloud_dog_db/versions/20260604_0003_structure_corpus_templates.py	index-retriever-mcp-server	W28E-603 Phase 2-5 extraction/corpus/templates	yes	97e7848cd23510b46cf0aa9c80dddacde46cb6ff
tests/unit/UT_W28E603_Phase25/test_ut_w28e603_phase25.py	index-retriever-mcp-server	W28E-603 Phase 2-5 extraction/corpus/templates	yes	97e7848cd23510b46cf0aa9c80dddacde46cb6ff
tests/integration/IT_W28E603_Phase25/test_it_w28e603_phase25.py	index-retriever-mcp-server	W28E-603 Phase 2-5 extraction/corpus/templates	yes	97e7848cd23510b46cf0aa9c80dddacde46cb6ff
src/index_tools/structure/corpus_models.py	index-retriever-mcp-server	W28E-603 Phases 2-5 (extraction/corpus/templates)	yes	pending-this-commit
src/index_tools/structure/extract.py	index-retriever-mcp-server	W28E-603 Phases 2-5 (extraction/corpus/templates)	yes	pending-this-commit
src/index_tools/structure/corpus.py	index-retriever-mcp-server	W28E-603 Phases 2-5 (extraction/corpus/templates)	yes	pending-this-commit
src/index_tools/structure/templates.py	index-retriever-mcp-server	W28E-603 Phases 2-5 (extraction/corpus/templates)	yes	pending-this-commit
src/index_tools/structure/corpus_repository.py	index-retriever-mcp-server	W28E-603 Phases 2-5 (extraction/corpus/templates)	yes	pending-this-commit
src/index_tools/db/corpus_models.py	index-retriever-mcp-server	W28E-603 Phases 2-5 (extraction/corpus/templates)	yes	pending-this-commit
database/migrations/cloud_dog_db/versions/20260604_0003_structure_corpus_templates.py	index-retriever-mcp-server	W28E-603 Phases 2-5 (extraction/corpus/templates)	yes	pending-this-commit
tests/unit/UT_W28E603_Phase25/test_ut_w28e603_phase25.py	index-retriever-mcp-server	W28E-603 Phases 2-5 (extraction/corpus/templates)	yes	pending-this-commit
tests/integration/IT_W28E603_Phase25/test_it_w28e603_phase25.py	index-retriever-mcp-server	W28E-603 Phases 2-5 (extraction/corpus/templates)	yes	pending-this-commit
src/index_tools/structure/service.py	index-retriever-mcp-server	W28E-603 Phases 2-5 wiring + tool catalogue	yes	pending-this-commit
src/index_tools/tools/registry.py	index-retriever-mcp-server	W28E-603 Phases 2-5 wiring + tool catalogue	yes	pending-this-commit
src/index_server/mcp_server.py	index-retriever-mcp-server	W28E-603 Phases 2-5 wiring + tool catalogue	yes	pending-this-commit
src/index_server/api_server.py	index-retriever-mcp-server	W28E-603 Phases 2-5 wiring + tool catalogue	yes	pending-this-commit
tests/unit/UT1_40/test_ut1_40_tool_registry.py	index-retriever-mcp-server	W28E-603 Phases 2-5 wiring + tool catalogue	yes	pending-this-commit
docs/MCP_DOCUMENTATION.md	index-retriever-mcp-server	W28E-603 Phases 2-5 wiring + tool catalogue	yes	pending-this-commit
docs/REQUIREMENTS.md	index-retriever-mcp-server	W28E-603 Phases 2-5 wiring + tool catalogue	yes	pending-this-commit
docs/TESTS.md	index-retriever-mcp-server	W28E-603 Phases 2-5 wiring + tool catalogue	yes	pending-this-commit
